"VisitID","Species","Lifestage","ModeledArea","WUA","normalizedWUA","SiteName","WatershedName","VisitYear","Stream","juv.length.m","juv.terr.m2","redd.area.m2","capacity"
1958,"Chinook","Juvenile",396.17,192.305703,0.485412078,"JDW00001-Nelson Creek 1","John Day",2013,"Bridge Creek",0.09,0.406086278155708,NA,473.558732083686
1958,"Steelhead","Juvenile",396.17,203.6529012,0.514054323,"JDW00001-Nelson Creek 1","John Day",2013,"Bridge Creek",0.12,0.636096116072946,NA,320.160579594933
1960,"Chinook","Juvenile",1404.96,673.0495975,0.479052498,"JDW00001-Sunflower 2","John Day",2013,"Bridge Creek",0.09,0.406086278155708,NA,1657.40541777659
1960,"Steelhead","Juvenile",1404.96,439.8008022,0.313034394,"JDW00001-Sunflower 2","John Day",2013,"Bridge Creek",0.12,0.636096116072946,NA,691.406205897294
1962,"Chinook","Juvenile",606.54,253.5725023,0.41806394,"JDW00001-Vegetated Inset Floodplain 2","John Day",2013,"Bridge Creek",0.09,0.406086278155708,NA,624.430117293378
1962,"Steelhead","Juvenile",606.54,200.0217015,0.329774955,"JDW00001-Vegetated Inset Floodplain 2","John Day",2013,"Bridge Creek",0.12,0.636096116072946,NA,314.452008817268
1966,"Chinook","Juvenile",610,235.0382019,0.385308528,"JDW00001-Upper Owens C","John Day",2013,"Bridge Creek",0.09,0.406086278155708,NA,578.788830214741
1966,"Steelhead","Juvenile",610,257.3584019,0.42189902,"JDW00001-Upper Owens C","John Day",2013,"Bridge Creek",0.12,0.636096116072946,NA,404.590431221068
1968,"Chinook","Juvenile",830.26,391.0345019,0.47097837,"JDW00001-Monument C","John Day",2013,"Bridge Creek",0.09,0.406086278155708,NA,962.934536167862
1968,"Steelhead","Juvenile",830.26,314.9317034,0.379316965,"JDW00001-Monument C","John Day",2013,"Bridge Creek",0.12,0.636096116072946,NA,495.100811720543
1969,"Chinook","Juvenile",846.29,306.6366999,0.362330525,"JDW00001-Pats Cabin C","John Day",2013,"Bridge Creek",0.09,0.406086278155708,NA,755.102342518514
1969,"Steelhead","Juvenile",846.29,265.9142003,0.314211677,"JDW00001-Pats Cabin C","John Day",2013,"Bridge Creek",0.12,0.636096116072946,NA,418.040911712634
1973,"Chinook","Juvenile",1099.59,457.4201988,0.415991596,"JDW00001-Boundary Smith B","John Day",2013,"Bridge Creek",0.09,0.406086278155708,NA,1126.41136479034
1973,"Steelhead","Juvenile",1099.59,341.8937023,0.310928348,"JDW00001-Boundary Smith B","John Day",2013,"Bridge Creek",0.12,0.636096116072946,NA,537.48748602765
1976,"Chinook","Juvenile",641.63,325.0801069,0.5066473,"JDW00001-Juniper Canyon A","John Day",2013,"",0.09,0.406086278155708,NA,800.519801792841
1976,"Steelhead","Juvenile",641.63,343.6169056,0.535537468,"JDW00001-Juniper Canyon A","John Day",2013,"",0.12,0.636096116072946,NA,540.196515774033
1978,"Chinook","Juvenile",477.07,209.3011027,0.438721996,"JDW00001-Mazama B","John Day",2013,"",0.09,0.406086278155708,NA,515.410428666951
1978,"Steelhead","Juvenile",477.07,169.7689022,0.355857426,"JDW00001-Mazama B","John Day",2013,"",0.12,0.636096116072946,NA,266.891901884418
1979,"Chinook","Juvenile",570.78,274.4616054,0.480853578,"JDW00001-Mazama C","John Day",2013,"",0.09,0.406086278155708,NA,675.870178737637
1979,"Steelhead","Juvenile",570.78,274.4999043,0.480920677,"JDW00001-Mazama C","John Day",2013,"",0.12,0.636096116072946,NA,431.538406482773
1983,"Chinook","Juvenile",525.88,257.5555048,0.489760981,"JDW00001-Burrow Pit A","John Day",2013,"",0.09,0.406086278155708,NA,634.2383839457
1983,"Steelhead","Juvenile",525.88,265.6386033,0.505131595,"JDW00001-Burrow Pit A","John Day",2013,"",0.12,0.636096116072946,NA,417.607648573564
213,"Chinook","Juvenile",523.9,230.2651023,0.439521096,"ASW00001-CC-F1 P2BR","Asotin",2011,"Charley Creek",0.09,0.406086278155708,NA,567.034925055281
213,"Steelhead","Juvenile",523.9,254.3505001,0.485494369,"ASW00001-CC-F1 P2BR","Asotin",2011,"Charley Creek",0.12,0.636096116072946,NA,399.861740502801
214,"Chinook","Juvenile",538.53,233.8121034,0.434167276,"ASW00001-CC-F2 P1BR","Asotin",2011,"Charley Creek",0.09,0.406086278155708,NA,575.769524796275
214,"Steelhead","Juvenile",538.53,290.5640025,0.539550262,"ASW00001-CC-F2 P1BR","Asotin",2011,"Charley Creek",0.12,0.636096116072946,NA,456.792605956863
223,"Chinook","Juvenile",710.8,240.0939012,0.337779827,"ASW00001-SF-F5 P3BR","Asotin",2011,"South Fork Asotin Creek",0.09,0.406086278155708,NA,591.238645862196
223,"Steelhead","Juvenile",710.8,263.9761009,0.37137887,"ASW00001-SF-F5 P3BR","Asotin",2011,"South Fork Asotin Creek",0.12,0.636096116072946,NA,414.99404607232
225,"Chinook","Juvenile",645.47,238.6935013,0.369797979,"ASW00001-SF-F2 P2BR","Asotin",2011,"South Fork Asotin Creek",0.09,0.406086278155708,NA,587.790117863762
225,"Steelhead","Juvenile",645.47,283.9322,0.439884425,"ASW00001-SF-F2 P2BR","Asotin",2011,"South Fork Asotin Creek",0.12,0.636096116072946,NA,446.366819141904
229,"Chinook","Juvenile",558.19,234.615302,0.420314413,"ASW00001-CC-F5 P1BR","Asotin",2011,"Charley Creek",0.09,0.406086278155708,NA,577.74742615174
229,"Steelhead","Juvenile",558.19,244.4301014,0.437897672,"ASW00001-CC-F5 P1BR","Asotin",2011,"Charley Creek",0.12,0.636096116072946,NA,384.265986261688
230,"Chinook","Juvenile",516.96,221.918202,0.429275383,"ASW00001-CC-F6 P1BR","Asotin",2011,"Charley Creek",0.09,0.406086278155708,NA,546.48042531225
230,"Steelhead","Juvenile",516.96,230.9545017,0.446755071,"ASW00001-CC-F6 P1BR","Asotin",2011,"Charley Creek",0.12,0.636096116072946,NA,363.081137998199
250,"Chinook","Juvenile",513.05,263.2490032,0.513105941,"WENMASTER-000195","Wenatchee",2011,"Chikamin Creek",0.09,0.406086278155708,NA,648.258799572294
250,"Steelhead","Juvenile",513.05,296.9239013,0.57874262,"WENMASTER-000195","Wenatchee",2011,"Chikamin Creek",0.12,0.636096116072946,NA,466.790935830757
254,"Chinook","Juvenile",15527.44,10639.87993,0.685230787,"CBW05583-382123","Wenatchee",2011,"Little Wenatchee River",0.09,0.406086278155708,NA,26201.0328896666
254,"Steelhead","Juvenile",15527.44,10203.7764,0.657144796,"CBW05583-382123","Wenatchee",2011,"Little Wenatchee River",0.12,0.636096116072946,NA,16041.2493366488
265,"Chinook","Juvenile",549.08,179.4929018,0.326897541,"OJD03458-000520","John Day",2011,"Pine Creek",0.09,0.406086278155708,NA,442.006813466315
265,"Steelhead","Juvenile",549.08,219.8936025,0.400476438,"OJD03458-000520","John Day",2011,"Pine Creek",0.12,0.636096116072946,NA,345.69241494124
266,"Chinook","Juvenile",259.34,62.63770027,0.24152734,"OJD03458-000097","John Day",2011,"North Fork Wind Creek",0.09,0.406086278155708,NA,154.247271182068
266,"Steelhead","Juvenile",259.34,72.62530013,0.280038946,"OJD03458-000097","John Day",2011,"North Fork Wind Creek",0.12,0.636096116072946,NA,114.1734689065
267,"Chinook","Juvenile",202.22,29.11739987,0.143988725,"CBW05583-401098","John Day",2011,"Rock Creek",0.09,0.406086278155708,NA,71.7024963321596
267,"Steelhead","Juvenile",202.22,59.73909993,0.295416378,"CBW05583-401098","John Day",2011,"Rock Creek",0.12,0.636096116072946,NA,93.9152093850378
317,"Chinook","Juvenile",2558.09,1275.52142,0.498622574,"WENMASTER-000298","Wenatchee",2011,"Chiwaukum Creek",0.09,0.406086278155708,NA,3141.01088515707
317,"Steelhead","Juvenile",2558.09,1843.695097,0.72073113,"WENMASTER-000298","Wenatchee",2011,"Chiwaukum Creek",0.12,0.636096116072946,NA,2898.45363053368
325,"Chinook","Juvenile",396.91,138.6938002,0.349433877,"CBW05583-241210","John Day",2011,"Hidaway Creek",0.09,0.406086278155708,NA,341.537765890282
325,"Steelhead","Juvenile",396.91,154.2246021,0.388563156,"CBW05583-241210","John Day",2011,"Hidaway Creek",0.12,0.636096116072946,NA,242.454871524972
351,"Chinook","Juvenile",1001.07,464.7476032,0.464250855,"JDW00001-MRM2","John Day",2011,"Murderers Creek",0.09,0.406086278155708,NA,1144.45532439734
351,"Steelhead","Juvenile",1001.07,549.433297,0.548846032,"JDW00001-MRM2","John Day",2011,"Murderers Creek",0.12,0.636096116072946,NA,863.758295510473
353,"Chinook","Juvenile",1367.52,772.4753143,0.564873138,"JDW00001-MRL1","John Day",2011,"Murderers Creek",0.09,0.406086278155708,NA,1902.24431568654
353,"Steelhead","Juvenile",1367.52,987.0105967,0.721752221,"JDW00001-MRL1","John Day",2011,"Murderers Creek",0.12,0.636096116072946,NA,1551.66895656192
354,"Chinook","Juvenile",323.69,103.8890007,0.320952148,"CBW05583-519226","John Day",2011,"North Fork Cable Creek",0.09,0.406086278155708,NA,255.829872340984
354,"Steelhead","Juvenile",323.69,101.7858004,0.314454572,"CBW05583-519226","John Day",2011,"North Fork Cable Creek",0.12,0.636096116072946,NA,160.016384046476
355,"Chinook","Juvenile",252.21,63.57390009,0.252067325,"CBW05583-437306","John Day",2011,"North Fork Cable Creek",0.09,0.406086278155708,NA,156.552692148892
355,"Steelhead","Juvenile",252.21,37.06769979,0.14697157,"CBW05583-437306","John Day",2011,"North Fork Cable Creek",0.12,0.636096116072946,NA,58.2737401681433
357,"Chinook","Juvenile",215.8,69.04570046,0.319952273,"CBW05583-348146","John Day",2011,"Bridge Creek",0.09,0.406086278155708,NA,170.027169530524
357,"Steelhead","Juvenile",215.8,68.24700014,0.316251159,"CBW05583-348146","John Day",2011,"Bridge Creek",0.12,0.636096116072946,NA,107.290389636923
361,"Chinook","Juvenile",369.71,85.47860032,0.231204458,"CBW05583-191546","John Day",2011,"North Fork Cable Creek",0.09,0.406086278155708,NA,210.493692887659
361,"Steelhead","Juvenile",369.71,52.0688997,0.140837142,"CBW05583-191546","John Day",2011,"North Fork Cable Creek",0.12,0.636096116072946,NA,81.8569684428459
362,"Chinook","Juvenile",241.07,94.04740096,0.390124864,"CBW05583-223986","John Day",2011,"Bridge Creek",0.09,0.406086278155708,NA,231.594629070276
362,"Steelhead","Juvenile",241.07,97.54360066,0.404627704,"CBW05583-223986","John Day",2011,"Bridge Creek",0.12,0.636096116072946,NA,153.347266545507
363,"Chinook","Juvenile",446.85,142.7034016,0.319354149,"CBW05583-180210","John Day",2011,"East Fork Beech Creek",0.09,0.406086278155708,NA,351.411533155234
363,"Steelhead","Juvenile",446.85,144.5431011,0.32347119,"CBW05583-180210","John Day",2011,"East Fork Beech Creek",0.12,0.636096116072946,NA,227.234685840189
365,"Chinook","Juvenile",122.61,21.1845,0.172779545,"CBW05583-179186","John Day",2011,"East Fork Beech Creek",0.09,0.406086278155708,NA,52.1674854324359
365,"Steelhead","Juvenile",122.61,32.62160004,0.266059865,"CBW05583-179186","John Day",2011,"East Fork Beech Creek",0.12,0.636096116072946,NA,51.2840736104401
366,"Chinook","Juvenile",245.03,78.23080037,0.319270295,"CBW05583-109298","John Day",2011,"Bridge Creek",0.09,0.406086278155708,NA,192.645761696985
366,"Steelhead","Juvenile",245.03,68.65840028,0.280204058,"CBW05583-109298","John Day",2011,"Bridge Creek",0.12,0.636096116072946,NA,107.937147461102
367,"Chinook","Juvenile",296.09,98.37240024,0.332238172,"CBW05583-092914","John Day",2011,"Bridge Creek",0.09,0.406086278155708,NA,242.24507335429
367,"Steelhead","Juvenile",296.09,117.3612,0.396370023,"CBW05583-092914","John Day",2011,"Bridge Creek",0.12,0.636096116072946,NA,184.502305602101
368,"Chinook","Juvenile",395.64,163.1086007,0.412265192,"CBW05583-085362","John Day",2011,"Murderers Creek",0.09,0.406086278155708,NA,401.659966056421
368,"Steelhead","Juvenile",395.64,123.391701,0.311878731,"CBW05583-085362","John Day",2011,"Murderers Creek",0.12,0.636096116072946,NA,193.982792666273
369,"Chinook","Juvenile",209.21,50.43479995,0.241072606,"CBW05583-086002","John Day",2011,"Bridge Creek",0.09,0.406086278155708,NA,124.197252315582
369,"Steelhead","Juvenile",209.21,44.18039991,0.211177286,"CBW05583-086002","John Day",2011,"Bridge Creek",0.12,0.636096116072946,NA,69.4555410631268
370,"Chinook","Juvenile",265.59,76.86450068,0.289410372,"CBW05583-043762","John Day",2011,"Bridge Creek",0.09,0.406086278155708,NA,189.281206518698
370,"Steelhead","Juvenile",265.59,43.27459985,0.16293761,"CBW05583-043762","John Day",2011,"Bridge Creek",0.12,0.636096116072946,NA,68.0315423353998
371,"Chinook","Juvenile",282.27,127.3063013,0.451008968,"CBW05583-027706","John Day",2011,"North Fork Cable Creek",0.09,0.406086278155708,NA,313.495698200337
371,"Steelhead","Juvenile",282.27,96.30020065,0.341163427,"CBW05583-027706","John Day",2011,"North Fork Cable Creek",0.12,0.636096116072946,NA,151.39253049449
372,"Chinook","Juvenile",414.35,108.6660007,0.262256548,"CBW05583-032778","John Day",2011,"East Fork Beech Creek",0.09,0.406086278155708,NA,267.593382355888
372,"Steelhead","Juvenile",414.35,135.5451009,0.327127069,"CBW05583-032778","John Day",2011,"East Fork Beech Creek",0.12,0.636096116072946,NA,213.089024559389
373,"Chinook","Juvenile",232.14,57.94370026,0.249606704,"CBW05583-016394","John Day",2011,"East Fork Beech Creek",0.09,0.406086278155708,NA,142.688151205598
373,"Steelhead","Juvenile",232.14,70.87090046,0.30529379,"CBW05583-016394","John Day",2011,"East Fork Beech Creek",0.12,0.636096116072946,NA,111.415395675632
47,"Chinook","Juvenile",219.95,71.00050027,0.322802911,"OJD03458-000005","John Day",2011,"Tinker Creek",0.09,0.406086278155708,NA,174.840924427335
47,"Steelhead","Juvenile",219.95,80.01670015,0.363794954,"OJD03458-000005","John Day",2011,"Tinker Creek",0.12,0.636096116072946,NA,125.793410976941
483,"Chinook","Juvenile",516.36,200.7260017,0.38873267,"CBW05583-240730","Upper Grande Ronde",2012,"Rock Creek",0.09,0.406086278155708,NA,494.293977653277
483,"Steelhead","Juvenile",516.36,246.2514001,0.476898675,"CBW05583-240730","Upper Grande Ronde",2012,"Rock Creek",0.12,0.636096116072946,NA,387.129230752543
49,"Chinook","Juvenile",1510.59,913.2067078,0.604536445,"OJD03458-000009","John Day",2011,"Rock Creek",0.09,0.406086278155708,NA,2248.79971799944
49,"Steelhead","Juvenile",1510.59,914.0436105,0.605090468,"OJD03458-000009","John Day",2011,"Rock Creek",0.12,0.636096116072946,NA,1436.95832658595
5,"Chinook","Juvenile",972.75,435.2667074,0.447459992,"CBW05583-032138","John Day",2011,"Mountain Creek",0.09,0.406086278155708,NA,1071.85770811272
5,"Steelhead","Juvenile",972.75,471.3870056,0.484592141,"CBW05583-032138","John Day",2011,"Mountain Creek",0.12,0.636096116072946,NA,741.06254336246
50,"Chinook","Juvenile",206.43,103.9666014,0.503640951,"OJD03458-000011","John Day",2011,"Service Creek",0.09,0.406086278155708,NA,256.020966461062
50,"Steelhead","Juvenile",206.43,92.05730085,0.445949236,"OJD03458-000011","John Day",2011,"Service Creek",0.12,0.636096116072946,NA,144.722312436574
52,"Chinook","Juvenile",181.92,46.84670008,0.257512643,"OJD03458-000017","John Day",2011,"West Fork Lick Creek",0.09,0.406086278155708,NA,115.361445584323
52,"Steelhead","Juvenile",181.92,42.91940003,0.235924582,"OJD03458-000017","John Day",2011,"West Fork Lick Creek",0.12,0.636096116072946,NA,67.4731364419746
53,"Chinook","Juvenile",425.46,244.7917019,0.575357735,"OJD03458-000025","John Day",2011,"Mountain Creek",0.09,0.406086278155708,NA,602.807125155158
53,"Steelhead","Juvenile",425.46,252.4659983,0.59339538,"OJD03458-000025","John Day",2011,"Mountain Creek",0.12,0.636096116072946,NA,396.89913508456
534,"Chinook","Juvenile",1020.22,444.8034007,0.435987729,"OJD03458-000009","John Day",2012,"Rock Creek",0.09,0.406086278155708,NA,1095.34210985934
534,"Steelhead","Juvenile",1020.22,372.0861038,0.364711635,"OJD03458-000009","John Day",2012,"Rock Creek",0.12,0.636096116072946,NA,584.952642215678
535,"Chinook","Juvenile",315.33,159.6295984,0.506230293,"OJD03458-000079","John Day",2012,"",0.09,0.406086278155708,NA,393.092815460246
535,"Steelhead","Juvenile",315.33,106.6019023,0.338064574,"OJD03458-000079","John Day",2012,"",0.12,0.636096116072946,NA,167.587727084589
536,"Chinook","Juvenile",773.56,481.0087126,0.62181177,"OJD03458-000109","John Day",2012,"Canyon Creek",0.09,0.406086278155708,NA,1184.4988084418
536,"Steelhead","Juvenile",773.56,634.2689959,0.8199351,"OJD03458-000109","John Day",2012,"Canyon Creek",0.12,0.636096116072946,NA,997.127603632882
537,"Chinook","Juvenile",994.93,687.7144936,0.691218974,"CBW05583-152381","John Day",2012,"John Day River",0.09,0.406086278155708,NA,1693.51817727834
537,"Steelhead","Juvenile",994.93,440.5696068,0.442814677,"CBW05583-152381","John Day",2012,"John Day River",0.12,0.636096116072946,NA,692.614835506206
538,"Chinook","Juvenile",301.37,81.33070003,0.269869927,"OJD03458-000514","John Day",2012,"",0.09,0.406086278155708,NA,200.279360335379
538,"Steelhead","Juvenile",301.37,93.37969998,0.309850682,"OJD03458-000514","John Day",2012,"",0.12,0.636096116072946,NA,146.801242171539
54,"Chinook","Juvenile",811.5,322.358203,0.397237465,"OJD03458-000082","John Day",2011,"Thirtymile Creek",0.09,0.406086278155708,NA,793.817029386047
54,"Steelhead","Juvenile",811.5,354.270904,0.436563036,"OJD03458-000082","John Day",2011,"Thirtymile Creek",0.12,0.636096116072946,NA,556.945554371807
541,"Chinook","Juvenile",2086.44,1008.261507,0.483244909,"CBW05583-029135","Lemhi",2012,"Lemhi River",0.09,0.406086278155708,NA,2482.87509634442
541,"Steelhead","Juvenile",2086.44,674.8564018,0.323448746,"CBW05583-029135","Lemhi",2012,"Lemhi River",0.12,0.636096116072946,NA,1060.93463668093
542,"Chinook","Juvenile",200.43,28.21869977,0.140790799,"CBW05583-042447","Lemhi",2012,"Canyon Creek",0.09,0.406086278155708,NA,69.4894195838352
542,"Steelhead","Juvenile",200.43,28.82219982,0.143801825,"CBW05583-042447","Lemhi",2012,"Canyon Creek",0.12,0.636096116072946,NA,45.3110765680178
543,"Chinook","Juvenile",1374.44,710.0108107,0.516581888,"CBW05583-045519","Lemhi",2012,"Lemhi River",0.09,0.406086278155708,NA,1748.42354665271
543,"Steelhead","Juvenile",1374.44,669.8794121,0.487383525,"CBW05583-045519","Lemhi",2012,"Lemhi River",0.12,0.636096116072946,NA,1053.1103636281
544,"Chinook","Juvenile",265.46,99.04200063,0.373095761,"CBW05583-100191","Lemhi",2012,"Kenney Creek",0.09,0.406086278155708,NA,243.893984992085
544,"Steelhead","Juvenile",265.46,109.1892006,0.411320729,"CBW05583-100191","Lemhi",2012,"Kenney Creek",0.12,0.636096116072946,NA,171.65519147342
545,"Chinook","Juvenile",274.37,76.12170015,0.277441776,"CBW05583-111455","Lemhi",2012,"Pattee Creek",0.09,0.406086278155708,NA,187.452037275715
545,"Steelhead","Juvenile",274.37,80.00840015,0.291607684,"CBW05583-111455","Lemhi",2012,"Pattee Creek",0.12,0.636096116072946,NA,125.780362634418
546,"Chinook","Juvenile",552.76,289.6551065,0.52401604,"CBW05583-149967","Lemhi",2012,"Hawley Creek",0.09,0.406086278155708,NA,713.284644375341
546,"Steelhead","Juvenile",552.76,331.3882016,0.599515525,"CBW05583-149967","Lemhi",2012,"Hawley Creek",0.12,0.636096116072946,NA,520.971899098968
547,"Chinook","Juvenile",294.69,77.47709998,0.262910516,"CBW05583-197071","Lemhi",2012,"Canyon Creek",0.09,0.406086278155708,NA,190.789751212161
547,"Steelhead","Juvenile",294.69,74.99039986,0.254472157,"CBW05583-197071","Lemhi",2012,"Canyon Creek",0.12,0.636096116072946,NA,117.891617265275
548,"Chinook","Juvenile",443.13,184.783702,0.416996597,"CBW05583-362335","Lemhi",2012,"Kenney Creek",0.09,0.406086278155708,NA,455.035572339993
548,"Steelhead","Juvenile",443.13,207.2635013,0.467726178,"CBW05583-362335","Lemhi",2012,"Kenney Creek",0.12,0.636096116072946,NA,325.836765958545
549,"Chinook","Juvenile",294.25,101.9211009,0.346375874,"CBW05583-455519","Lemhi",2012,"Pattee Creek",0.09,0.406086278155708,NA,250.983858314266
549,"Steelhead","Juvenile",294.25,103.1141006,0.350430248,"CBW05583-455519","Lemhi",2012,"Pattee Creek",0.12,0.636096116072946,NA,162.104590791394
55,"Chinook","Juvenile",243.1,88.11240058,0.362453314,"OJD03458-000532","John Day",2011,"South Fork Deer Creek",0.09,0.406086278155708,NA,216.979507360292
55,"Steelhead","Juvenile",243.1,72.11360038,0.296641713,"OJD03458-000532","John Day",2011,"South Fork Deer Creek",0.12,0.636096116072946,NA,113.369031122539
551,"Chinook","Juvenile",1869.91,842.1493127,0.450368902,"LEM00001-Big0Springs-6","Lemhi",2012,"",0.09,0.406086278155708,NA,2073.81868829631
551,"Steelhead","Juvenile",1869.91,864.2429118,0.462184229,"LEM00001-Big0Springs-6","Lemhi",2012,"",0.12,0.636096116072946,NA,1358.6671730297
552,"Chinook","Juvenile",394.76,203.8451016,0.516377297,"LEM00001-Little0Springs-2","Lemhi",2012,"Walter Creek",0.09,0.406086278155708,NA,501.974857475579
552,"Steelhead","Juvenile",394.76,147.6859026,0.374115672,"LEM00001-Little0Springs-2","Lemhi",2012,"Walter Creek",0.12,0.636096116072946,NA,232.175450955063
553,"Chinook","Juvenile",978.29,175.3426999,0.179233867,"LEM00002-00001C","Lemhi",2012,"Lemhi River",0.09,0.406086278155708,NA,431.786813128336
553,"Steelhead","Juvenile",978.29,249.4109008,0.254945774,"LEM00002-00001C","Lemhi",2012,"Lemhi River",0.12,0.636096116072946,NA,392.096248503737
554,"Chinook","Juvenile",300.88,101.9228013,0.338749007,"CBW05583-228666","Upper Grande Ronde",2012,"Sheep Creek",0.09,0.406086278155708,NA,250.988045601775
554,"Steelhead","Juvenile",300.88,104.7097007,0.348011502,"CBW05583-228666","Upper Grande Ronde",2012,"Sheep Creek",0.12,0.636096116072946,NA,164.613016891919
561,"Chinook","Juvenile",121.21,24.60070004,0.202959327,"OJD03458-000005","John Day",2012,"Tinker Creek",0.09,0.406086278155708,NA,60.5799835240117
561,"Steelhead","Juvenile",121.21,25.33459996,0.209014107,"OJD03458-000005","John Day",2012,"Tinker Creek",0.12,0.636096116072946,NA,39.8282575853595
562,"Chinook","Juvenile",183.07,47.52870004,0.259620364,"OJD03458-000011","John Day",2012,"Service Creek",0.09,0.406086278155708,NA,117.040891546145
562,"Steelhead","Juvenile",183.07,51.41950012,0.280873437,"OJD03458-000011","John Day",2012,"Service Creek",0.12,0.636096116072946,NA,80.8360542074169
563,"Chinook","Juvenile",139.36,17.54979988,0.1259314,"OJD03458-000015","John Day",2012,"Vance Creek",0.09,0.406086278155708,NA,43.2169241465253
563,"Steelhead","Juvenile",139.36,14.09489989,0.101140212,"OJD03458-000015","John Day",2012,"Vance Creek",0.12,0.636096116072946,NA,22.1584435651288
564,"Chinook","Juvenile",2764.58,1453.407334,0.525724462,"OJD03458-000038","John Day",2012,"John Day River",0.09,0.406086278155708,NA,3579.06044154172
564,"Steelhead","Juvenile",2764.58,1564.932227,0.56606509,"OJD03458-000038","John Day",2012,"John Day River",0.12,0.636096116072946,NA,2460.21346060308
565,"Chinook","Juvenile",117.89,23.31500001,0.197769107,"OJD03458-000044","John Day",2012,"Flat Creek",0.09,0.406086278155708,NA,57.4139074974117
565,"Steelhead","Juvenile",117.89,32.51500005,0.275807957,"OJD03458-000044","John Day",2012,"Flat Creek",0.12,0.636096116072946,NA,51.1164888896622
566,"Chinook","Juvenile",316.55,91.9425004,0.290451747,"OJD03458-000518","John Day",2012,"Beech Creek",0.09,0.406086278155708,NA,226.411246441442
566,"Steelhead","Juvenile",316.55,91.57570003,0.289293003,"OJD03458-000518","John Day",2012,"Beech Creek",0.12,0.636096116072946,NA,143.965192863241
567,"Chinook","Juvenile",235.08,57.70870026,0.245485368,"OJD03458-000525","John Day",2012,"Parrish Creek",0.09,0.406086278155708,NA,142.109456448741
567,"Steelhead","Juvenile",235.08,70.92500032,0.301705804,"OJD03458-000525","John Day",2012,"Parrish Creek",0.12,0.636096116072946,NA,111.500445495357
568,"Chinook","Juvenile",5645.99,3033.198337,0.537230554,"OJD03458-000547","John Day",2012,"John Day River",0.09,0.406086278155708,NA,7469.34457075391
568,"Steelhead","Juvenile",5645.99,3165.45204,0.560654914,"OJD03458-000547","John Day",2012,"John Day River",0.12,0.636096116072946,NA,4976.37379008457
569,"Chinook","Juvenile",211.17,80.51910073,0.381299904,"OJD03458-000552","John Day",2012,"Badger Creek",0.09,0.406086278155708,NA,198.280771996748
569,"Steelhead","Juvenile",211.17,77.30410077,0.366075204,"OJD03458-000552","John Day",2012,"Badger Creek",0.12,0.636096116072946,NA,121.528962080842
570,"Chinook","Juvenile",1750.18,821.3303177,0.469283341,"dsgn4-000001","Upper Grande Ronde",2012,"North Fork Catherine Creek",0.09,0.406086278155708,NA,2022.55127021325
570,"Steelhead","Juvenile",1750.18,1140.996292,0.651930825,"dsgn4-000001","Upper Grande Ronde",2012,"North Fork Catherine Creek",0.12,0.636096116072946,NA,1793.74824522455
571,"Chinook","Juvenile",183.8,68.92790057,0.375015781,"dsgn4-000006","Upper Grande Ronde",2012,"West Chicken Creek",0.09,0.406086278155708,NA,169.73708366371
571,"Steelhead","Juvenile",183.8,71.79660096,0.390623509,"dsgn4-000006","Upper Grande Ronde",2012,"West Chicken Creek",0.12,0.636096116072946,NA,112.870679675344
572,"Chinook","Juvenile",420.58,87.10419991,0.20710495,"dsgn4-000092","Upper Grande Ronde",2012,"Spring Creek",0.09,0.406086278155708,NA,214.496782076939
572,"Steelhead","Juvenile",420.58,123.4915999,0.293622141,"dsgn4-000092","Upper Grande Ronde",2012,"Spring Creek",0.12,0.636096116072946,NA,194.139842674088
574,"Chinook","Juvenile",396.28,98.60650052,0.248830374,"dsgn4-000094","Upper Grande Ronde",2012,"Fly Creek",0.09,0.406086278155708,NA,242.821552522863
574,"Steelhead","Juvenile",396.28,129.5527004,0.326922127,"dsgn4-000094","Upper Grande Ronde",2012,"Fly Creek",0.12,0.636096116072946,NA,203.66843488971
575,"Chinook","Juvenile",890.53,353.1986036,0.396616176,"dsgn4-000161","Upper Grande Ronde",2012,"South Fork Catherine Creek",0.09,0.406086278155708,NA,869.762468222507
575,"Steelhead","Juvenile",890.53,444.8034989,0.499481768,"dsgn4-000161","Upper Grande Ronde",2012,"South Fork Catherine Creek",0.12,0.636096116072946,NA,699.270892653888
576,"Chinook","Juvenile",1161.35,493.2413075,0.424713745,"dsgn4-000168","Upper Grande Ronde",2012,"North Fork Catherine Creek",0.09,0.406086278155708,NA,1214.62195112851
576,"Steelhead","Juvenile",1161.35,663.0670961,0.570945104,"dsgn4-000168","Upper Grande Ronde",2012,"North Fork Catherine Creek",0.12,0.636096116072946,NA,1042.40079344229
583,"Chinook","Juvenile",216.13,49.71750015,0.230035165,"CBW05583-382778","Upper Grande Ronde",2012,"Burnt Corral Creek",0.09,0.406086278155708,NA,122.430879407692
583,"Steelhead","Juvenile",216.13,56.24000003,0.26021376,"CBW05583-382778","Upper Grande Ronde",2012,"Burnt Corral Creek",0.12,0.636096116072946,NA,88.414311310699
585,"Chinook","Juvenile",2250.79,1221.652429,0.542766064,"CBW05583-043691","Entiat",2012,"Mad River",0.09,0.406086278155708,NA,3008.35683133222
585,"Steelhead","Juvenile",2250.79,1726.370182,0.767006332,"CBW05583-043691","Entiat",2012,"Mad River",0.12,0.636096116072946,NA,2714.00836819765
